date,partner,imports,exports,trade_balance,container_throughput,scenario
2016-12-28,China,727.3308019163532,209.90347323370347,-517.4273286826497,93.72342751500567,high_inflation
2016-12-29,China,727.1367074777711,209.98545104798316,-517.151256429788,93.71221585257543,high_inflation
2016-12-30,China,728.1679176295061,209.71398883561326,-518.4539287938928,93.78819064651194,high_inflation
2016-12-31,China,728.8371862395426,209.54730570885602,-519.2898805306866,93.83844919483987,high_inflation
2017-01-01,China,728.4497844806788,209.68465244079994,-518.7651320398788,93.81344369214787,high_inflation
2017-01-02,China,727.6815933175093,209.93194490356078,-517.7496484139485,93.76135382210701,high_inflation
2017-01-03,China,728.3628680250255,209.76149693074444,-518.601371094281,93.812436495577,high_inflation
2017-01-04,China,729.4211545759731,209.48303866828758,-519.9381159076855,93.89041932442608,high_inflation
2017-01-05,China,728.9222354098241,209.65231680875252,-519.2699186010716,93.85745522185766,high_inflation
2017-01-06,China,729.729919457344,209.44613606098787,-520.2837833963561,93.91760555183319,high_inflation
2017-01-07,China,729.9322331849467,209.41394652019866,-520.518286664748,93.93461797051454,high_inflation
2017-01-08,China,730.347636413481,209.32068612310738,-521.0269502903736,93.96683225365885,high_inflation
2017-01-09,China,730.8950971507517,209.18973016943772,-521.705366981314,94.00848273201893,high_inflation
2017-01-10,China,730.8330783588103,209.2333168128711,-521.5997615459393,94.00663951716814,high_inflation
2017-01-11,China,730.6661260237235,209.30696732042898,-521.3591587032945,93.99730933441525,high_inflation
2017-01-12,China,729.3804695939722,209.70179536192802,-519.6786742320442,93.90822649559003,high_inflation
2017-01-13,China,729.8821257394644,209.58353776449275,-520.2985879749717,93.94656635039571,high_inflation
2017-01-14,China,729.8352781874906,209.62286668989864,-520.212411497592,93.94581448773893,high_inflation
2017-01-15,China,730.8329914246767,209.36253734538818,-521.4704540792885,94.0195528770065,high_inflation
2017-01-16,China,730.4606194457241,209.49512224983607,-520.965497195888,93.99557416955602,high_inflation
2017-01-17,China,730.6734626264782,209.4599475423484,-521.2135150841298,94.01334101688268,high_inflation
2017-01-18,China,729.671913554803,209.77334027186765,-519.8985732829353,93.94452538266708,high_inflation
2017-01-19,China,731.4891633165593,209.27802189888203,-522.2111414176773,94.07671852154414,high_inflation
2017-01-20,China,732.2409033455021,209.08897064343796,-523.1519327020642,94.13298739889402,high_inflation
2017-01-21,China,732.2230356686008,209.11987463172582,-523.103161036875,94.13429103003267,high_inflation
2017-01-22,China,732.0122185446216,209.2059111768293,-522.8063073677923,94.12181297214511,high_inflation
2017-01-23,China,729.9908423122012,209.81109504547732,-520.1797472667238,93.98019373576786,high_inflation
2017-01-24,China,730.6938393183121,209.6350970207515,-521.0587422975607,94.03289363390637,high_inflation
2017-01-25,China,731.327761845441,209.4792224001146,-521.8485394453264,94.08069842455558,high_inflation
2017-01-26,China,730.9629024732031,209.60963736928977,-521.3532651039134,94.0572539842493,high_inflation
2017-01-27,China,730.6729144189158,209.71869220068382,-520.954222218232,94.03916066195995,high_inflation
2017-01-28,China,730.2848796177317,209.8560062108598,-520.4288734068718,94.01408858285916,high_inflation
2017-01-29,China,729.7301927195568,210.04142494045317,-519.6887677791037,93.977161766001,high_inflation
2017-01-30,China,731.2283977242683,209.6369237298075,-521.5914739944608,94.0865321454076,high_inflation
2017-01-31,China,731.4904216249874,209.58767295666303,-521.9027486683244,94.10780945816505,high_inflation
2017-02-01,China,730.4628049710558,209.9084015016968,-520.5544034693589,94.03712064727527,high_inflation
2017-02-02,China,729.538936750059,210.2001381780686,-519.3387985719903,93.97390749281277,high_inflation
2017-02-03,China,729.2712985716129,210.3032057459751,-518.9680928256378,93.9574504317588,high_inflation
2017-02-04,China,728.8152195203371,210.4607526717955,-518.3544668485416,93.92759721921327,high_inflation
2017-02-05,China,728.2025167022127,210.66379877149717,-517.5387179307156,93.886631547371,high_inflation
2017-02-06,China,729.159453764215,210.41326078915623,-518.7461929750588,93.95727145533712,high_inflation
2017-02-07,China,728.415782001791,210.6540426844842,-517.7617393173067,93.90698246862752,high_inflation
2017-02-08,China,727.2097281354696,211.0294118770795,-516.1803162583901,93.82391400125492,high_inflation
2017-02-09,China,727.1886890791753,211.0615258794859,-516.1271631996894,93.82502149586612,high_inflation
2017-02-10,China,727.5466558749916,210.9836767624925,-516.5629791124991,93.85303326374843,high_inflation
2017-02-11,China,728.0309801478858,210.86930073876516,-517.1616794091206,93.8900280886651,high_inflation
2017-02-12,China,727.8587616980478,210.94518343462866,-516.9135782634191,93.88039451326766,high_inflation
2017-02-13,China,727.2966554943937,211.13422729991777,-516.162428194476,93.84308827943114,high_inflation
2017-02-14,China,727.0424613453166,211.23406676956185,-515.8083945757547,93.82765281148785,high_inflation
2017-02-15,China,728.2809209593725,210.90083637514996,-517.3800845842225,93.91817573345224,high_inflation
2017-02-16,China,727.6500119470695,211.10970029588378,-516.5403116511857,93.87597122429534,high_inflation
2017-02-17,China,727.3935618738024,211.2101421636109,-516.1834197101914,93.86037040374134,high_inflation
2017-02-18,China,727.4898702160868,211.20819223257885,-516.281677983508,93.86980624486658,high_inflation
2017-02-19,China,727.6787573325938,211.1793736243165,-516.4993837082773,93.88581309569105,high_inflation
2017-02-20,China,727.7001527452132,211.19917109343663,-516.5009816517766,93.889932383865,high_inflation
2017-02-21,China,728.2856362723471,211.05537082401966,-517.2302654483275,93.93410070963668,high_inflation
2017-02-22,China,728.887131462822,210.9071698925892,-517.9799615702328,93.97943013554112,high_inflation
2017-02-23,China,729.6023284426348,210.72636995085594,-518.8759584917789,94.03286983934908,high_inflation
2017-02-24,China,729.2200962287573,210.8627836257578,-518.3573126029994,94.00828798545152,high_inflation
2017-02-25,China,728.9776621032694,210.9588779208111,-518.0187841824583,93.99365400240805,high_inflation
2017-02-26,China,729.347624756372,210.87782525074218,-518.4697995056299,94.02254500071143,high_inflation
2017-02-27,China,729.067234231731,210.98489432193517,-518.0823399097959,94.00521285536662,high_inflation
2017-02-28,China,729.7775750264864,210.8054729466113,-518.9721020798751,94.05830479730977,high_inflation
2017-03-01,China,729.9705391697128,210.77568634398475,-519.194852825728,94.07462255136976,high_inflation
2017-03-02,China,730.3587371300757,210.6895819962616,-519.6691551338141,94.10483191263374,high_inflation
2017-03-03,China,730.6457097134041,210.6327481157194,-520.0129615976847,94.12784578291236,high_inflation
2017-03-04,China,730.8758633782993,210.59233068782004,-520.2835326904792,94.14681940661194,high_inflation
2017-03-05,China,731.7668591903027,210.3617954669682,-521.4050637233345,94.2128654657271,high_inflation
2017-03-06,China,731.0564387209231,210.59212686207937,-520.4643118588438,94.16485655830024,high_inflation
2017-03-07,China,729.8411549923413,210.96874330936535,-518.872411682976,94.08098983017067,high_inflation
2017-03-08,China,729.5622126583944,211.07536915128156,-518.4868435071128,94.06375818096761,high_inflation
2017-03-09,China,729.4383194932741,211.1371892389264,-518.3011302543478,94.05755087322005,high_inflation
2017-03-10,China,729.6264682570333,211.1087075664673,-518.517760690566,94.07351758235006,high_inflation
2017-03-11,China,729.2160345170173,211.25350886570357,-517.9625256513137,94.04695433827209,high_inflation
2017-03-12,China,729.1637988142289,211.29462629658727,-517.8691725176417,94.04584251108162,high_inflation
2017-03-13,China,729.9046770866516,211.1061137939952,-518.7985632926565,94.1010790880647,high_inflation
2017-03-14,China,730.775509233607,210.88047750202503,-519.8950317315819,94.16559867356321,high_inflation
2017-03-15,China,730.7607718837355,210.91066167192614,-519.8501102118094,94.16714335556617,high_inflation
2017-03-16,China,732.5544907164992,210.42009916942962,-522.1343915470696,94.2974589885929,high_inflation
2017-03-17,China,732.5168532814287,210.45678284184385,-522.0600704395848,94.29736361232726,high_inflation
2017-03-18,China,732.6201435544315,210.45298096805857,-522.1671625863729,94.30731245224901,high_inflation
2017-03-19,China,731.7209857352534,210.737494232643,-520.9834915026104,94.24584799678965,high_inflation
2017-03-20,China,730.1634062254398,211.21299787578468,-518.950408349655,94.13764041012246,high_inflation
2017-03-21,China,732.2810289193936,210.62809482615077,-521.6529340932428,94.29091237455445,high_inflation
2017-03-22,China,733.4133823683941,210.3287433954541,-523.08463897294,94.37421257638482,high_inflation
2017-03-23,China,733.9838978178275,210.19108694309108,-523.7928108747365,94.41749847609185,high_inflation
2017-03-24,China,733.8119451603391,210.26617725501427,-523.5457679053247,94.40781224153534,high_inflation
2017-03-25,China,734.1769056376119,210.18747889455943,-523.9894267430525,94.43643845321714,high_inflation
2017-03-26,China,733.6452289095125,210.36564837666901,-523.2795805328435,94.40108772861817,high_inflation
2017-03-27,China,734.9919022096701,210.00600995351,-524.9858922561601,94.49979121631802,high_inflation
2017-03-28,China,734.3657057707227,210.21090590844773,-524.154799862275,94.45766116791704,high_inflation
2017-03-29,China,733.700827727653,210.42724645284076,-523.2735812748122,94.41280741804938,high_inflation
2017-03-30,China,734.8980798039336,210.1102381905918,-524.7878416133418,94.50083179945254,high_inflation
2017-03-31,China,735.9188393379716,209.84457674792245,-526.0742625900491,94.57634160858942,high_inflation
2017-04-01,China,735.8097170006547,209.90147538867114,-525.9082416119836,94.57111923893258,high_inflation
2017-04-02,China,736.5325130831523,209.72124295367155,-526.8112701294807,94.62537560368239,high_inflation
2017-04-03,China,736.1088733549101,209.86771074380306,-526.241162611107,94.59765840987131,high_inflation
2017-04-04,China,735.6373501307702,210.0280187583023,-525.6093313724679,94.56653688890725,high_inflation
2017-04-05,China,736.7094661009276,209.74812245531112,-526.9613436456165,94.64575885562387,high_inflation
2017-04-06,China,736.5742250980456,209.81239263439767,-526.761832463648,94.63866177324434,high_inflation
2017-04-07,China,737.7606732574328,209.5006963747621,-528.2599768826707,94.7261369632195,high_inflation
2017-04-08,China,738.5456563687368,209.30371579714185,-529.2419405715949,94.78493721658788,high_inflation
2017-04-09,China,738.4332191603183,209.3612835726103,-529.071935587708,94.77945027329287,high_inflation
2017-04-10,China,738.9555253174192,209.23898503317722,-529.716540284242,94.81945103505964,high_inflation
2017-04-11,China,739.02616936906,209.24466425036772,-529.7815051186923,94.82708336194277,high_inflation
2017-04-12,China,738.8964281810878,209.30709154480255,-529.5893366362852,94.82035197258904,high_inflation
2017-04-13,China,738.7870397223439,209.36377433054727,-529.4232653917967,94.81508140528912,high_inflation
2017-04-14,China,738.398732435216,209.49958073965465,-528.8991516955613,94.78983131748707,high_inflation
2017-04-15,China,738.6900564016246,209.442656494396,-529.2473999072286,94.81327128960207,high_inflation
2017-04-16,China,738.5564569166346,209.50624727240245,-529.0502096442322,94.80627041890371,high_inflation
2017-04-17,China,738.047686975098,209.67639278714327,-528.3712941879547,94.77240797622414,high_inflation
2017-04-18,China,737.3538749284555,209.89943644230632,-527.4544384861492,94.72533113707618,high_inflation
2017-04-19,China,738.0188833087722,209.73602908646222,-528.2828542223099,94.77549123952345,high_inflation
2017-04-20,China,738.0230127363018,209.7605840850209,-528.2624286512809,94.77835968213228,high_inflation
2017-04-21,China,738.2538492178132,209.7207182885856,-528.5331309292276,94.7974567506399,high_inflation
2017-04-22,China,739.4729843100317,209.40064236835545,-530.0723419416763,94.88736266783872,high_inflation
2017-04-23,China,738.4284022564175,209.72257963048187,-528.7058226259356,94.81509818868994,high_inflation
2017-04-24,China,739.7000462821651,209.387714264638,-530.3123320175271,94.90877605468032,high_inflation
2017-04-25,China,737.6097306489339,210.00684929793496,-527.6028813509989,94.7616579946869,high_inflation
2017-04-26,China,737.97815549384,209.9277452566261,-528.0504102372138,94.79059007504662,high_inflation
2017-04-27,China,738.0090628028219,209.94469282421235,-528.0643699786095,94.79537556270343,high_inflation
2017-04-28,China,738.0605902854901,209.9557744515442,-528.1048158339458,94.80163647370344,high_inflation
2017-04-29,China,738.282705043494,209.91834113752853,-528.3643639059655,94.82010461810226,high_inflation
2017-04-30,China,739.19402192515,209.6852451688648,-529.5087767562852,94.88792670940148,high_inflation
2017-05-01,China,740.4614917926002,209.3519804719345,-531.1095113206657,94.98134722645348,high_inflation
2017-05-02,China,739.5367369002306,209.6394582760563,-529.8972786241743,94.9176195176287,high_inflation
2017-05-03,China,738.8407192753332,209.86266600720506,-528.9780532681282,94.87033852825382,high_inflation
2017-05-04,China,739.9587663054311,209.57125375059297,-530.3875125548382,94.95300200560241,high_inflation
2017-05-05,China,740.0624965716662,209.56755874967394,-530.4949378219923,94.96300553213402,high_inflation
2017-05-06,China,740.3670587975106,209.50701994326678,-530.8600388542438,94.98740787407775,high_inflation
2017-05-07,China,740.8458954652907,209.39726277795612,-531.4486326873346,95.02431582432469,high_inflation
2017-05-08,China,742.3698812086532,208.99300220770874,-533.3768790009444,95.1362883416362,high_inflation
2017-05-09,China,742.4424922854591,208.99816548774533,-533.4443267977138,95.14406577732046,high_inflation
2017-05-10,China,742.3093955501548,209.06124793422734,-533.2481476159275,95.13706434843823,high_inflation
2017-05-11,China,742.9926750119602,208.894575410853,-534.0980996011072,95.18872504228132,high_inflation
2017-05-12,China,743.0423815500446,208.90618772368856,-534.136193826356,95.19485692737334,high_inflation
2017-05-13,China,743.1157200460254,208.91115609512474,-534.2045639509007,95.20268761411502,high_inflation
2017-05-14,China,742.9914821355374,208.97167993811775,-534.0198021974196,95.19631620736551,high_inflation
2017-05-15,China,743.6491117325265,208.81245044167966,-534.8366612908469,95.24615621742062,high_inflation
2017-05-16,China,744.104539746096,208.71020287617748,-535.3943368699184,95.28147426222735,high_inflation
2017-05-17,China,744.3416671632975,208.66926243568093,-535.6724047276166,95.30109295989786,high_inflation
2017-05-18,China,743.9708014680087,208.79884625845935,-535.1719552095494,95.2769647726468,high_inflation
2017-05-19,China,744.500897544052,208.67572476025538,-535.8251727837967,95.31766223043074,high_inflation
2017-05-20,China,744.1646332665622,208.79557814318466,-535.3690551233775,95.29602114097469,high_inflation
2017-05-21,China,744.2582596990104,208.79486971385188,-535.4633899851585,95.30531294128623,high_inflation
2017-05-22,China,743.8454218663161,208.93632521371836,-534.9090966525978,95.27817470800345,high_inflation
2017-05-23,China,744.516503990705,208.77354876204728,-535.7429552286577,95.32900527527524,high_inflation
2017-05-24,China,745.1204584543777,208.62986063292985,-536.4905978214479,95.37503190873076,high_inflation
2017-05-25,China,745.8291499469478,208.45712887320508,-537.3720210737428,95.42862788201529,high_inflation
2017-05-26,China,746.7858320550416,208.2155598741979,-538.5702721808437,95.50013919292395,high_inflation
2017-05-27,China,747.1924148036579,208.12772589731352,-539.0646889063444,95.53201407009715,high_inflation
2017-05-28,China,747.372158498094,208.10313226074706,-539.2690262373469,95.54752907588411,high_inflation
2017-05-29,China,746.3101347656836,208.42476876943456,-537.8853659962491,95.47349035351182,high_inflation
2017-05-30,China,745.2802355998087,208.73832557532882,-536.5419100244799,95.40185611751377,high_inflation
2017-05-31,China,745.4954268115057,208.7036018415046,-536.7918249700011,95.41990286530103,high_inflation
2017-06-01,China,745.3448928794584,208.77128905116155,-536.5736038282969,95.411618193062,high_inflation
2017-06-02,China,746.4953765106089,208.4750333184672,-538.0203431921417,95.49704098290762,high_inflation
2017-06-03,China,746.3197254782833,208.54960503709665,-537.7701204411867,95.486933051538,high_inflation
2017-06-04,China,746.2337539679049,208.599141643917,-537.634612323988,95.48328956118219,high_inflation
2017-06-05,China,746.1536852355628,208.64704049753354,-537.5066447380292,95.48007257330964,high_inflation
2017-06-06,China,746.6120293005173,208.5444525152913,-538.067576785226,95.51564818158086,high_inflation
2017-06-07,China,746.4506659226213,208.61504153685206,-537.8356243857693,95.50657074594733,high_inflation
2017-06-08,China,746.7941155797037,208.54459654437565,-538.249519035328,95.53387121240793,high_inflation
2017-06-09,China,747.4568433192603,208.38516746464737,-539.071675854613,95.58420107839078,high_inflation
2017-06-10,China,747.9630837654399,208.26958690210319,-539.6934968633368,95.62326706675431,high_inflation
2017-06-11,China,747.8970862393019,208.31342897349555,-539.5836572658063,95.62105152127975,high_inflation
2017-06-12,China,749.4967179954054,207.8942415175017,-541.6024764779038,95.73909595129072,high_inflation
2017-06-13,China,749.2581218369314,207.98586414111296,-541.2722576958184,95.72439859780445,high_inflation
2017-06-14,China,750.3134614929803,207.71871122523146,-542.5947502677489,95.80321727182118,high_inflation
2017-06-15,China,750.4125207801111,207.71667488871037,-542.6958458914007,95.81291956688216,high_inflation
2017-06-16,China,749.67260775292,207.94709777029536,-541.7255099826247,95.76197055232154,high_inflation
2017-06-17,China,749.5100784755599,208.0176078483173,-541.4924706272426,95.75276863238773,high_inflation
2017-06-18,China,749.7617675308292,207.97318819358676,-541.7885793372424,95.7734955724416,high_inflation
2017-06-19,China,751.7800723941747,207.44018573480562,-544.3398866593691,95.92202581289803,high_inflation
2017-06-20,China,752.468052109424,207.27584534099682,-545.1922067684271,95.97438974504209,high_inflation
2017-06-21,China,751.9266409514512,207.4504318843778,-544.4762090670733,95.93770728358291,high_inflation
2017-06-22,China,752.1985388148854,207.4007781881478,-544.7977606267376,95.95993170030333,high_inflation
2017-06-23,China,752.4963290097046,207.34402714329082,-545.1523018664138,95.98403561529955,high_inflation
2017-06-24,China,751.4614065012676,207.65494535898654,-543.806461142281,95.91163518602542,high_inflation
2017-06-25,China,750.5114502889372,207.94317842731294,-542.5682718616242,95.84546287162503,high_inflation
2017-06-26,China,751.5037718293675,207.69396303329827,-543.8098087960692,95.91977348626658,high_inflation
2017-06-27,China,752.765167140419,207.371255578974,-545.393911561445,96.0136422719393,high_inflation
2017-06-28,China,752.346159895019,207.51208489174024,-544.8340750032787,95.98582447867594,high_inflation
2017-06-29,China,753.5267126246874,207.21227395389954,-546.3144386707879,96.0738986578587,high_inflation
2017-06-30,China,753.35352425897,207.28521611842692,-546.0683081405431,96.0638740377397,high_inflation
2017-07-01,China,753.8046177331764,207.18646446430435,-546.6181532688721,96.09910821974808,high_inflation
2017-07-02,China,754.7202487422884,206.96036781108887,-547.7598809311995,96.16806165533774,high_inflation
2017-07-03,China,754.7341774017058,206.981812477249,-547.7523649244567,96.17159898789549,high_inflation
2017-07-04,China,754.3865443713407,207.10247010576086,-547.2840742655799,96.14890144771016,high_inflation
2017-07-05,China,753.2963344488924,207.4275148553125,-545.8688195935799,96.07238493042048,high_inflation
2017-07-06,China,753.3859382954696,207.4281581126759,-545.9577801827937,96.08140964081456,high_inflation
2017-07-07,China,752.4777232260665,207.70386245667868,-544.7738607693877,96.01815856827453,high_inflation
2017-07-08,China,753.2347333354323,207.52043908849842,-545.714294246934,96.07551724239308,high_inflation
2017-07-09,China,752.6453302911809,207.70829294002868,-544.9370373511522,96.03536232312098,high_inflation
2017-07-10,China,753.7343883459783,207.4334863592015,-546.3009019867768,96.11678747051799,high_inflation
2017-07-11,China,753.2215504915371,207.6000456366627,-545.6215048548744,96.08215961281998,high_inflation
2017-07-12,China,754.3749835654212,207.307915864771,-547.0670677006502,96.16828994301922,high_inflation
2017-07-13,China,753.4135429860486,207.59778679349418,-545.8157561925544,96.10113297795428,high_inflation
2017-07-14,China,754.1179928570913,207.4291623595376,-546.6888304975537,96.1547155216629,high_inflation
2017-07-15,China,754.5626260119548,207.3322197173732,-547.2304062945816,96.1894845729328,high_inflation
2017-07-16,China,754.5636789164898,207.357218748591,-547.2064601678989,96.19208976650809,high_inflation
2017-07-17,China,755.4125324915018,207.14947374315776,-548.2630587483441,96.25620062346596,high_inflation
2017-07-18,China,755.0348183246537,207.2783778652874,-547.7564404593662,96.23131961899412,high_inflation
2017-07-19,China,754.6802271833106,207.40105758653453,-547.2791695967761,96.20812847698453,high_inflation
2017-07-20,China,753.3976297217683,207.77947399750536,-545.618155724263,96.11771037192737,high_inflation
2017-07-21,China,753.7585434402403,207.70530776455922,-546.053235675681,96.14638512047996,high_inflation
2017-07-22,China,753.948039294813,207.67842104412222,-546.2696182506909,96.16264603389352,high_inflation
2017-07-23,China,752.7707305500315,208.02858184197322,-544.7421487080583,96.07993123920049,high_inflation
2017-07-24,China,754.06533683517,207.6967473905879,-546.3685894445821,96.1762084225758,high_inflation
2017-07-25,China,753.5283005705838,207.87010784863992,-545.6581927219439,96.13984084192238,high_inflation
2017-07-26,China,754.8284672685525,207.53735225860876,-547.2911150099437,96.23658195271612,high_inflation
2017-07-27,China,754.7154915781312,207.59371806749581,-547.1217735106353,96.2309209645627,high_inflation
2017-07-28,China,755.0075775355949,207.53869787449986,-547.4688796610951,96.25462754100948,high_inflation
2017-07-29,China,755.7374292400679,207.36353538258496,-548.3738938574829,96.31009646226528,high_inflation
2017-07-30,China,756.3254185676049,207.22757426270323,-549.0978443049016,96.35529928303082,high_inflation
2017-07-31,China,755.7565612705607,207.40882401081342,-548.3477372597473,96.31653852813741,high_inflation
2017-08-01,China,755.181628785606,207.59201823546692,-547.589610550139,96.2773647021073,high_inflation
2017-08-02,China,756.5474169840365,207.24250040417536,-549.3049165798611,96.3789917388212,high_inflation
2017-08-03,China,757.060345944981,207.127318449462,-549.933027495519,96.41876643944431,high_inflation
2017-08-04,China,757.2699022915574,207.09522582255312,-550.1746764690042,96.43651281141106,high_inflation
2017-08-05,China,756.5712147237755,207.31172625754394,-549.2594884662316,96.38829409813195,high_inflation
2017-08-06,China,756.4164886418854,207.3793883764099,-549.0371002654755,96.37958770182954,high_inflation
2017-08-07,China,755.803046335499,207.57298454675885,-548.2300617887402,96.33760308822578,high_inflation
2017-08-08,China,756.1901299084781,207.49199733030224,-548.6981325781758,96.36821272387805,high_inflation
2017-08-09,China,755.436823884629,207.72419729527007,-547.7126265893589,96.31610211798991,high_inflation
2017-08-10,China,755.0072169547788,207.86770355394893,-547.1395134008299,96.28749205087277,high_inflation
2017-08-11,China,755.6161028074571,207.7254909628919,-547.8906118445652,96.3341593770349,high_inflation
2017-08-12,China,755.2712473909527,207.84564106113706,-547.4256063298157,96.31168884520898,high_inflation
2017-08-13,China,754.8136339560488,207.99696938940434,-546.8166645666445,96.28106033454532,high_inflation
2017-08-14,China,755.2545102401633,207.9008585703756,-547.3536516697877,96.3155368810539,high_inflation
2017-08-15,China,756.4205734571137,207.60563700105666,-548.814936456057,96.40262104581706,high_inflation
2017-08-16,China,756.5637568538475,207.59161210067313,-548.9721447531743,96.41553689545208,high_inflation
2017-08-17,China,757.216413936246,207.437930655044,-549.7784832812019,96.46543445912901,high_inflation
2017-08-18,China,756.8214872850941,207.5714361982695,-549.2500510868247,96.43929234833637,high_inflation
2017-08-19,China,757.8696357793128,207.30958705081338,-550.5600487284994,96.51792228301264,high_inflation
2017-08-20,China,758.3487889032142,207.2038127773279,-551.1449761258863,96.55526016805422,high_inflation
2017-08-21,China,758.3520465535129,207.22813567636877,-551.1239108771441,96.55801822298817,high_inflation
2017-08-22,China,759.3563950612256,206.9792303159207,-552.377164745305,96.63356253771462,high_inflation
2017-08-23,China,760.6182609113873,206.6609924172355,-553.9572684941518,96.7279253328623,high_inflation
2017-08-24,China,760.4337296470228,206.73629017316162,-553.6974394738612,96.71700198201845,high_inflation
2017-08-25,China,761.024343591628,206.60097686317494,-554.4233667284532,96.7625320454803,high_inflation
2017-08-26,China,761.334410303957,206.54195628252302,-554.792454021434,96.78763665864801,high_inflation
2017-08-27,China,760.3899467376441,206.82365137069357,-553.5662953669505,96.72135981083377,high_inflation
2017-08-28,China,759.3113907487174,207.14262290862646,-552.1687678400909,96.64540136573439,high_inflation
2017-08-29,China,760.9545138445845,206.7204795163701,-554.2340343282144,96.76749933609547,high_inflation
2017-08-30,China,761.5818772723046,206.57530945636316,-555.0065678159415,96.81571867286678,high_inflation
2017-08-31,China,759.8841829298738,207.0620057161571,-552.8221772137167,96.69461886460309,high_inflation
2017-09-01,China,761.2669341627798,206.7110340630217,-554.555900099758,96.79779682258015,high_inflation
2017-09-02,China,762.5636974216937,206.38460615683886,-556.1790912648548,96.89483035785327,high_inflation
2017-09-03,China,763.8287103531754,206.06785330964928,-557.7608570435261,96.98965636628247,high_inflation
2017-09-04,China,763.7016432561891,206.12719558677168,-557.5744476694174,96.98288388429609,high_inflation
2017-09-05,China,762.6448933968016,206.4379054747256,-556.206987922076,96.90827988715273,high_inflation
2017-09-06,China,762.5743127653659,206.4821084007265,-556.0922043646394,96.90564211660924,high_inflation
2017-09-07,China,762.4858122591896,206.53117468166974,-555.9546375775199,96.90169869408595,high_inflation
2017-09-08,China,762.1389825755617,206.65027472745155,-555.4887078481102,96.87892573030133,high_inflation
2017-09-09,China,762.3240146693412,206.62522473147916,-555.698789937862,96.89492394008204,high_inflation
2017-09-10,China,763.2571261419379,206.39769646022168,-556.8594296817162,96.96548226021596,high_inflation
2017-09-11,China,762.3032283276502,206.68108130048165,-555.6221470271686,96.8984309628132,high_inflation
2017-09-12,China,763.3441326630209,206.4243277808781,-556.9198048821428,96.9768460443899,high_inflation
2017-09-13,China,764.0010493057763,206.2718953177462,-557.72915398803,97.02729446235226,high_inflation
2017-09-14,China,762.3549192696175,206.74240641672685,-555.6125128528906,96.90973256863445,high_inflation
2017-09-15,China,762.9719525215454,206.60030449957185,-556.3716480219736,96.95722570211173,high_inflation
2017-09-16,China,763.4130937627326,206.5060021101869,-556.9070916525457,96.99190958729196,high_inflation
2017-09-17,China,761.8274057540407,206.96096526634418,-554.8664404876965,96.87883710203849,high_inflation
2017-09-18,China,761.8459165019411,206.9810735072468,-554.8648429946943,96.8826990009188,high_inflation
2017-09-19,China,760.6521858557429,207.33107724459896,-553.3211086111439,96.7983263100342,high_inflation
2017-09-20,China,760.3283065413929,207.44458449852863,-552.8837220428643,96.77728910399215,high_inflation
2017-09-21,China,761.1706252406055,207.24018768837547,-553.93043755223,96.84108129289811,high_inflation
2017-09-22,China,761.3048833454437,207.2288006652919,-554.0760826801518,96.85336840107357,high_inflation
2017-09-23,China,762.2207475867389,207.00493153486227,-555.2158160518766,96.92256791216012,high_inflation
2017-09-24,China,763.244931929132,206.75225460836418,-556.4926773207678,96.99971865374962,high_inflation
2017-09-25,China,763.9056549769446,206.59850776913396,-557.3071472078107,97.05041627460785,high_inflation
2017-09-26,China,764.2873093561434,206.52040853755162,-557.7669008185918,97.0807717893695,high_inflation
2017-09-27,China,764.9062372345539,206.3783503537051,-558.5278868808489,97.1284587588259,high_inflation
2017-09-28,China,763.5993258654624,206.75666306801688,-556.8426627974455,97.03559889334794,high_inflation
2017-09-29,China,764.6731706787132,206.4913701519802,-558.181800526733,97.11645408306934,high_inflation
2017-09-30,China,765.051693939768,206.41425311723907,-558.637440822529,97.1465947057007,high_inflation
2017-10-01,China,764.4006033903855,206.6151408602676,-557.7854625301179,97.10157442506532,high_inflation
2017-10-02,China,765.5690494744331,206.32482970401023,-559.2442197704229,97.18938791784433,high_inflation
2017-10-03,China,765.680442765409,206.31984497211783,-559.3605977932912,97.20002877375269,high_inflation
2017-10-04,China,767.4072771124474,205.8805572027855,-561.526719909662,97.32878343152329,high_inflation
2017-10-05,China,767.7987173185942,205.80056059852808,-561.9981567200662,97.35992779171222,high_inflation
2017-10-06,China,766.9406209620835,206.05581689510979,-560.8848040669736,97.29964378571934,high_inflation
2017-10-07,China,768.8859594638295,205.55941359335037,-563.3265458704791,97.444537305718,high_inflation
2017-10-08,China,768.3432564399346,205.72955834725408,-562.6136980926806,97.40728147871887,high_inflation
2017-10-09,China,768.5691729152827,205.69403159839078,-562.8751413168919,97.42632045136736,high_inflation
2017-10-10,China,768.5018230982664,205.73700802457006,-562.7648150736964,97.42388311228365,high_inflation
2017-10-11,China,767.699692532242,205.97694953391712,-561.7227429983249,97.36766420661593,high_inflation
2017-10-12,China,767.7080035651189,205.9996981215897,-561.7083054435293,97.37077016867086,high_inflation
2017-10-13,China,767.5135462540647,206.07687640132482,-561.4366698527399,97.35904226553896,high_inflation
2017-10-14,China,767.280554271421,206.1644487517609,-561.1161055196601,97.3445003023182,high_inflation
2017-10-15,China,767.0920058769128,206.24012592049243,-560.8518799564204,97.33321317974054,high_inflation
2017-10-16,China,767.588475743922,206.1317194482751,-561.4567562956469,97.37201951921972,high_inflation
